0.00205796	    0.286731 -4.90113e-12     0.662709	        0 -0.785398        -0  -2.18166        -0   1.39626        -0
0.00305796	     0.28673 -4.90116e-12     0.662705	        0 -0.785404        -0  -2.18168        -0   1.39627        -0
0.00405796	    0.28673 9.70412e-06    0.662681	        0 -0.785426   1.6e-05  -2.18175   2.4e-05   1.39631   1.6e-05
0.00505796	   0.286733 3.94817e-05    0.662625	    2e-06 -0.785466   6.5e-05  -2.18192   9.3e-05   1.39639   6.4e-05
0.00605796	   0.286739 8.84293e-05    0.662538	    4e-06 -0.785524  0.000146  -2.18217  0.000208   1.39652  0.000144
0.00814204	   0.286739 8.84293e-05    0.662538	    4e-06 -0.785524  0.000146  -2.18217  0.000208   1.39652  0.000144
0.0100279	   0.286747 0.000155723    0.662421	    7e-06 -0.785599  0.000257  -2.18251  0.000367   1.39668  0.000253
0.0110279	   0.286757 0.000241519    0.662275	  1.2e-05 -0.785692  0.000398  -2.18293  0.000569   1.39689  0.000391
0.0120279	    0.28677 0.000345112      0.6621	  1.7e-05 -0.785803  0.000569  -2.18344  0.000813   1.39714  0.000559
0.0130279	  0.286785 0.00046578   0.661896	  2.3e-05 -0.785929  0.000768  -2.18403  0.001098   1.39743  0.000754
0.0140279	   0.286802 0.000603533    0.661665	  2.9e-05 -0.786073  0.000996  -2.18469  0.001423   1.39776  0.000977
0.0150279	   0.286821 0.000757382    0.661409	  3.7e-05 -0.786232   0.00125  -2.18543  0.001786   1.39813  0.001226
0.0160279	   0.286843 0.000927558    0.661126	  4.6e-05 -0.786406  0.001531  -2.18625  0.002188   1.39854    0.0015
0.0170279	  0.286866 0.00111242   0.660819	  5.5e-05 -0.786595  0.001837  -2.18713  0.002625   1.39898  0.001798
0.0180279	  0.286891 0.00131178   0.660488	  6.5e-05 -0.786799  0.002167  -2.18809  0.003097   1.39947  0.002119
0.0190279	  0.286918 0.00152561   0.660134	  7.6e-05 -0.787017  0.002521  -2.18911  0.003604   1.39998  0.002463
0.0200279	  0.286946 0.00175349   0.659758	  8.9e-05 -0.787248  0.002898  -2.19019  0.004144   1.40054  0.002829
0.0210279	 0.286976 0.0019943   0.65936	 0.000101 -0.787493  0.003298  -2.19134  0.004715   1.40112  0.003215
0.0220279	 0.287008 0.0022481  0.658942	0.000115 -0.78775 0.003719 -2.19254 0.005318  1.40175 0.003622
0.0230279	   0.28704 0.00251423   0.658503	 0.00013 -0.78802 0.004161 -2.19381  0.00595   1.4024 0.004047
0.0240279	  0.287075 0.00279221   0.658046	 0.000146 -0.788302  0.004623  -2.19513  0.006611   1.40309  0.004491
0.0250279	   0.28711 0.00308172   0.657569	 0.000162 -0.788595  0.005105  -2.19651  0.007301   1.40381  0.004952
0.0260279	  0.287147 0.00338208   0.657075	  0.00018 -0.788899  0.005605  -2.19793  0.008017   1.40456  0.005429
0.0270279	  0.287185 0.00369268   0.656564	 0.000198 -0.789214  0.006123  -2.19941  0.008759   1.40535  0.005922
