0.00109696	 -1.39626 -0.785398         0  -2.18166         0   1.39626        -0
0.00209696	 -1.39576 -0.785398 -0.000259  -2.18166 -0.000226   1.39626   0.00028
0.00309696	 -1.39429 -0.785405 -0.001015  -2.18168 -0.000864   1.39627  0.000919
0.00409696	 -1.39191 -0.785424 -0.002221  -2.18172 -0.001838   1.39629  0.001653
0.00509696	 -1.38868 -0.785457 -0.003834  -2.18178  -0.00308   1.39631  0.002404
0.00609696	 -1.38465 -0.785505 -0.005812  -2.18186 -0.004527   1.39632  0.003146
0.00709696	 -1.37987 -0.785568 -0.008118  -2.18196 -0.006128   1.39634  0.003873
0.00809696	 -1.37437 -0.785648 -0.010717  -2.18207 -0.007839   1.39634   0.00458
0.00909696	 -1.36819 -0.785748 -0.013579  -2.18219 -0.009622   1.39634  0.005267
0.010097	 -1.36137 -0.785869 -0.016673  -2.18232 -0.011446   1.39633  0.005934
0.011097	 -1.35395 -0.786013 -0.019975  -2.18246 -0.013284   1.39631  0.006579
0.012097	 -1.34596 -0.786182 -0.023459  -2.18261 -0.015116   1.39628  0.007202
0.013097	 -1.33741 -0.786378 -0.027103  -2.18276 -0.016923   1.39625  0.007804
0.014097	 -1.32834 -0.786604 -0.030896  -2.18291 -0.018698    1.3962  0.008385
0.015097	 -1.31877 -0.786861 -0.034818  -2.18307 -0.020427   1.39616  0.008944
0.016097	 -1.30874  -0.78715  -0.03884  -2.18323 -0.022093    1.3961  0.009482
0.017097	 -1.29826 -0.787473 -0.042947  -2.18339  -0.02369   1.39605  0.009998
0.018097	 -1.28737 -0.787831 -0.047122  -2.18355 -0.025213   1.39599  0.010495
0.019097	 -1.27609 -0.788226 -0.051353   -2.1837 -0.026657   1.39593   0.01097
0.020097	 -1.26443 -0.788659 -0.055626  -2.18386 -0.028021   1.39587  0.011426
0.021097	 -1.25241 -0.789129 -0.059928  -2.18402 -0.029303   1.39582  0.011863
0.022097	 -1.24006 -0.789639 -0.064249  -2.18417 -0.030502   1.39576   0.01228
0.023097	 -1.22739 -0.790188 -0.068577  -2.18432 -0.031618    1.3957  0.012678
0.024097	 -1.21441 -0.790778 -0.072903  -2.18446 -0.032653   1.39565  0.013058
0.025097	 -1.20115 -0.791407 -0.077217   -2.1846 -0.033608    1.3956   0.01342
0.026097	 -1.18762 -0.792077 -0.081511  -2.18474 -0.034483   1.39556  0.013765
0.027097	 -1.17383 -0.792788 -0.085778  -2.18487 -0.035282   1.39552  0.014093
0.028097	  -1.1598 -0.793538 -0.090009    -2.185 -0.036006   1.39549  0.014404
0.0307267	 -1.14553 -0.794329   -0.0942  -2.18512 -0.036658   1.39546  0.014698
0.0317267	 -1.13104  -0.79516 -0.098349  -2.18524 -0.037237   1.39544  0.014977
0.0327267	 -1.11633 -0.796032 -0.102448  -2.18535 -0.037748   1.39542   0.01524
0.0337267	 -1.10141 -0.796942  -0.10649  -2.18546 -0.038192   1.39542  0.015488
0.0347267	 -1.08631 -0.797892 -0.110471  -2.18556 -0.038572   1.39542   0.01572
0.0357267	 -1.07102 -0.798879 -0.114384  -2.18566 -0.038892   1.39543  0.015938
0.0367267	 -1.05557 -0.799902 -0.118226  -2.18575 -0.039153   1.39545  0.016142
0.0377267	 -1.03996 -0.800962 -0.121991  -2.18584  -0.03936   1.39547  0.016333
0.0387267	  -1.0242 -0.802055 -0.125676  -2.18592 -0.039515    1.3955   0.01651
0.0397267	  -1.0083 -0.803181 -0.129277  -2.18599 -0.039621   1.39554  0.016674
0.0407267	-0.992276 -0.804339 -0.132792  -2.18606 -0.039681   1.39559  0.016825
0.0417267	-0.976131 -0.805527 -0.136216  -2.18613 -0.039698   1.39564  0.016964
0.0427267	-0.959874 -0.806744 -0.139547  -2.18619 -0.039674    1.3957  0.017091
0.0437267	-0.943513 -0.807987 -0.142784  -2.18624 -0.039611   1.39577  0.017207
0.0447267	-0.927056 -0.809256 -0.145925  -2.18629 -0.039514   1.39585  0.017311
0.0457267	-0.910511 -0.810549 -0.148967  -2.18634 -0.039383   1.39593  0.017404
0.0467267	-0.893884 -0.811863  -0.15191  -2.18638 -0.039221   1.39602  0.017487
0.0477267	-0.877182 -0.813198 -0.154752  -2.18641 -0.039031   1.39612  0.017559
0.0487267	-0.860411 -0.814551 -0.157493  -2.18644 -0.038814   1.39622  0.017621
0.0497267	-0.843578 -0.815921 -0.160131  -2.18647 -0.038573   1.39633  0.017673
0.0507267	-0.826688 -0.817306 -0.162667  -2.18649  -0.03831   1.39644  0.017716
0.0517267	-0.809746 -0.818704   -0.1651  -2.18651 -0.038025   1.39656   0.01775
0.0527267	 -0.79276 -0.820113 -0.167431  -2.18652 -0.037722   1.39669  0.017774
0.0537267	-0.775732 -0.821532 -0.169658  -2.18653 -0.037401   1.39682   0.01779
