0.00151167	 -1.39626 -0.785398        -0  -2.18166         0   1.39626        -0
0.00251167	 -1.39626 -0.785398        -0  -2.18166         0   1.39626        -0
0.00351167	 -1.39567 -0.785399  -8.1e-05  -2.18167 -0.000161   1.39626  -8.6e-05
0.00451167	  -1.3939 -0.785401 -0.000323  -2.18168 -0.000644   1.39627 -0.000345
0.00551167	 -1.39096 -0.785405 -0.000721   -2.1817 -0.001438   1.39627 -0.000771
0.00651167	 -1.38691 -0.785411 -0.001265  -2.18172 -0.002522   1.39627 -0.001351
0.00751167	 -1.38179 -0.785419 -0.001943  -2.18176 -0.003875   1.39627 -0.002076
0.00851167	 -1.37566 -0.785429 -0.002746   -2.1818 -0.005476   1.39628 -0.002935
0.00951167	 -1.36855 -0.785441 -0.003665  -2.18185 -0.007307    1.3963 -0.003916
0.0105117	 -1.36051 -0.785456 -0.004689   -2.1819 -0.009349   1.39631  -0.00501
0.0115117	 -1.35157 -0.785472  -0.00581  -2.18197 -0.011584   1.39634 -0.006208
0.0125117	 -1.34179 -0.785489 -0.007021  -2.18204 -0.013996   1.39638   -0.0075
0.0135117	 -1.33119 -0.785508 -0.008312  -2.18212 -0.016568   1.39644 -0.008879
0.0145117	 -1.31982 -0.785527 -0.009676  -2.18221 -0.019287   1.39651 -0.010336
0.0155117	 -1.30772 -0.785546 -0.011107   -2.1823 -0.022136   1.39661 -0.011863
0.0165117	 -1.29491 -0.785564 -0.012596   -2.1824 -0.025102   1.39673 -0.013452
0.0175117	 -1.28143 -0.785581 -0.014139  -2.18251 -0.028173   1.39687 -0.015098
0.0185117	 -1.26732 -0.785596 -0.015729  -2.18263 -0.031335   1.39705 -0.016793
0.0195117	 -1.25261 -0.785609 -0.017359  -2.18275 -0.034578   1.39727 -0.018531
0.0205117	 -1.23732 -0.785619 -0.019025  -2.18288 -0.037891   1.39752 -0.020305
0.0215117	 -1.22149 -0.785624 -0.020722  -2.18302 -0.041262   1.39782 -0.022112
0.0225117	 -1.20515 -0.785626 -0.022444  -2.18316 -0.044682   1.39817 -0.023944
0.0235117	 -1.18832 -0.785622 -0.024188  -2.18331 -0.048142   1.39857 -0.025797
0.0245117	 -1.17103 -0.785612 -0.025949  -2.18347 -0.051634   1.39902 -0.027667
0.0255117	 -1.15331 -0.785596 -0.027722  -2.18363 -0.055149   1.39954 -0.029549
0.0265117	 -1.13518 -0.785573 -0.029505   -2.1838  -0.05868   1.40012 -0.031438
