0.00109742	 -1.39626 -0.785398         0  -2.18166         0   1.39626        -0
0.00209742	 -1.39576 -0.785392 -0.000259  -2.18165 -0.000226   1.39626   0.00028
0.00309742	 -1.39425 -0.785381 -0.001038  -2.18162 -0.000902   1.39624   0.00112
0.00409742	 -1.39178 -0.785371 -0.002311  -2.18159  -0.00199   1.39623   0.00231
0.00509742	 -1.38841 -0.785367 -0.004032  -2.18156 -0.003407   1.39622  0.003428
0.00627579	 -1.38421 -0.785369 -0.006153  -2.18154 -0.005075   1.39621  0.004202
0.00727579	 -1.37924 -0.785381 -0.008626  -2.18151 -0.006917   1.39619  0.004671
0.00827579	 -1.37354 -0.785405 -0.011404  -2.18148 -0.008864   1.39617  0.005074
0.00927579	 -1.36715 -0.785443 -0.014446  -2.18145  -0.01086   1.39614   0.00562
0.0102758	  -1.3601 -0.785498 -0.017717  -2.18142 -0.012865   1.39611  0.006346
0.0112758	 -1.35245 -0.785573  -0.02119  -2.18138 -0.014852   1.39607  0.007129
0.0122758	 -1.34422 -0.785671 -0.024841  -2.18133 -0.016803   1.39602  0.007823
0.0132758	 -1.33546 -0.785794 -0.028645  -2.18128 -0.018702   1.39597  0.008367
0.0142758	 -1.32618 -0.785943 -0.032579  -2.18122 -0.020532   1.39591  0.008811
0.0152758	 -1.31643 -0.786122 -0.036621  -2.18115 -0.022281   1.39586  0.009247
0.0162758	 -1.30622 -0.786333 -0.040751  -2.18108 -0.023938    1.3958  0.009736
0.0172758	 -1.29557 -0.786577 -0.044953  -2.18101 -0.025499   1.39575  0.010266
0.0182758	 -1.28452 -0.786856 -0.049211  -2.18093 -0.026962   1.39569  0.010785
0.0192758	 -1.27309  -0.78717 -0.053512  -2.18084  -0.02833   1.39564  0.011245
0.0202758	 -1.26129 -0.787522 -0.057842  -2.18074 -0.029601    1.3956  0.011641
0.0212758	 -1.24915 -0.787912 -0.062189  -2.18064 -0.030776   1.39555     0.012
0.0222758	 -1.23668 -0.788341  -0.06654  -2.18052 -0.031855   1.39551  0.012357
0.0232758	 -1.22391  -0.78881 -0.070885  -2.18041  -0.03284   1.39548  0.012723
0.0242758	 -1.21085 -0.789319 -0.075213  -2.18028 -0.033734   1.39545  0.013089
0.0252758	 -1.19751 -0.789868 -0.079517  -2.18015 -0.034542   1.39543  0.013433
0.0262758	 -1.18392 -0.790457 -0.083789  -2.18002 -0.035267   1.39542  0.013744
0.0272758	 -1.17008 -0.791087 -0.088019  -2.17987 -0.035912   1.39541  0.014024
0.0282758	 -1.15601 -0.791756 -0.092202  -2.17972 -0.036482   1.39541  0.014287
0.0292758	 -1.14173 -0.792464  -0.09633  -2.17956 -0.036979   1.39541  0.014543
0.0302758	 -1.12725 -0.793212 -0.100397   -2.1794 -0.037406   1.39543  0.014794
0.0312758	 -1.11257 -0.793997 -0.104398  -2.17923 -0.037769   1.39545  0.015034
0.0322758	 -1.09772  -0.79482 -0.108328  -2.17905 -0.038071   1.39548  0.015256
0.0332758	 -1.08269 -0.795679 -0.112182  -2.17887 -0.038315   1.39551  0.015457
0.0342758	 -1.06751 -0.796573 -0.115956  -2.17868 -0.038505   1.39556  0.015642
0.0352758	 -1.05218 -0.797501 -0.119646  -2.17848 -0.038645   1.39561  0.015815
0.0362758	 -1.03672 -0.798462 -0.123249  -2.17828 -0.038736   1.39567  0.015979
0.0372758	 -1.02112 -0.799454 -0.126762  -2.17808 -0.038783   1.39574  0.016134
0.0382758	 -1.00541 -0.800476 -0.130182  -2.17786 -0.038789   1.39581  0.016277
0.0392758	-0.989579 -0.801526 -0.133506  -2.17765 -0.038756   1.39589  0.016407
0.0402758	-0.973648 -0.802603 -0.136734  -2.17743 -0.038687   1.39598  0.016524
0.0412758	-0.957622 -0.803706 -0.139862   -2.1772 -0.038585   1.39607  0.016629
0.0422758	-0.941506 -0.804832  -0.14289  -2.17697 -0.038453   1.39618  0.016724
0.0432758	-0.925309  -0.80598 -0.145816  -2.17674 -0.038291   1.39629   0.01681
0.0442758	-0.909036 -0.807148  -0.14864   -2.1765 -0.038104    1.3964  0.016887
0.0452758	-0.892695 -0.808335  -0.15136  -2.17626 -0.037892   1.39652  0.016955
0.0462758	-0.876291 -0.809538 -0.153977  -2.17601 -0.037659   1.39665  0.017012
0.0472758	 -0.85983 -0.810757 -0.156489  -2.17577 -0.037404   1.39678  0.017059
0.0482758	-0.843317 -0.811988 -0.158897  -2.17552 -0.037132   1.39692  0.017098
0.0492758	-0.826759 -0.813231 -0.161202  -2.17526 -0.036842   1.39707  0.017128
0.0502758	-0.810159 -0.814484 -0.163402  -2.17501 -0.036537   1.39722   0.01715
0.0512758	-0.793523 -0.815744 -0.165499  -2.17475 -0.036218   1.39737  0.017165
0.0522758	-0.776856 -0.817011 -0.167493  -2.17449 -0.035887   1.39753  0.017171
0.0532758	-0.760161 -0.818282 -0.169385  -2.17423 -0.035543   1.39769   0.01717
0.0542758	-0.743444 -0.819556 -0.171176  -2.17397  -0.03519   1.39786   0.01716
0.0552758	-0.726707 -0.820831 -0.172867  -2.17371 -0.034828   1.39803  0.017144
0.0562758	-0.709956 -0.822105 -0.174458  -2.17345 -0.034457    1.3982  0.017121
0.0572758	-0.693194 -0.823377 -0.175952  -2.17318 -0.034079   1.39838  0.017091
0.0582758	-0.676424 -0.824646 -0.177349  -2.17292 -0.033695   1.39857  0.017054
0.0592758	-0.659651 -0.825909  -0.17865  -2.17266 -0.033305   1.39875  0.017011
0.0602758	-0.642876 -0.827165 -0.179858   -2.1724  -0.03291   1.39894  0.016962
0.0612758	-0.626104 -0.828413 -0.180973  -2.17214 -0.032511   1.39913  0.016906
0.0622758	-0.609338 -0.829652 -0.181997  -2.17188 -0.032109   1.39932  0.016845
0.0632758	 -0.59258 -0.830879 -0.182932  -2.17162 -0.031703   1.39951  0.016778
0.0642758	-0.575833 -0.832094 -0.183779  -2.17137 -0.031295   1.39971  0.016705
0.0652758	-0.559101 -0.833296 -0.184541  -2.17111 -0.030885    1.3999  0.016628
0.0662758	-0.542386 -0.834482 -0.185218  -2.17087 -0.030473    1.4001  0.016545
0.0672758	-0.525689 -0.835653 -0.185813  -2.17062  -0.03006    1.4003  0.016457
0.0682758	-0.509015 -0.836806 -0.186328  -2.17038 -0.029646    1.4005  0.016364
0.0692758	-0.492365 -0.837941 -0.186764  -2.17014 -0.029231    1.4007  0.016266
0.0702758	-0.475742 -0.839057 -0.187123   -2.1699 -0.028816   1.40091  0.016164
0.0712758	-0.459147 -0.840152 -0.187407  -2.16967 -0.028401   1.40111  0.016058
0.0722758	-0.442583 -0.841226 -0.187619  -2.16944 -0.027987   1.40131  0.015947
0.0732758	-0.426053 -0.842278 -0.187758  -2.16922 -0.027572   1.40151  0.015832
0.0742758	-0.409557 -0.843306 -0.187829    -2.169 -0.027158   1.40172  0.015713
0.0752758	-0.393099 -0.844311 -0.187832  -2.16879 -0.026745   1.40192  0.015591
0.0762758	-0.376679 -0.845291  -0.18777  -2.16859 -0.026333   1.40212  0.015465
0.0772758	  -0.3603 -0.846246 -0.187644  -2.16839 -0.025921   1.40232  0.015335
0.0782758	-0.343964 -0.847175 -0.187456   -2.1682 -0.025511   1.40252  0.015202
0.0792758	-0.327673 -0.848077 -0.187208  -2.16801 -0.025101   1.40272  0.015066
0.0802758	-0.311427 -0.848951 -0.186902  -2.16783 -0.024693   1.40291  0.014926
0.0812758	-0.295229 -0.849798  -0.18654  -2.16765 -0.024286   1.40311  0.014784
0.0822758	 -0.27908 -0.850617 -0.186123  -2.16749  -0.02388    1.4033  0.014638
0.0832758	-0.262983 -0.851407 -0.185653  -2.16733 -0.023476    1.4035   0.01449
0.0842758	-0.246937 -0.852168 -0.185133  -2.16718 -0.023073   1.40369   0.01434
0.0852758	-0.230946 -0.852899 -0.184563  -2.16703 -0.022671   1.40387  0.014186
0.0862758	-0.215009   -0.8536 -0.183945  -2.16689  -0.02227   1.40406  0.014031
0.0872758	 -0.19913 -0.854272 -0.183282  -2.16677 -0.021871   1.40425  0.013873
0.0882758	-0.183308 -0.854912 -0.182574  -2.16665 -0.021473   1.40443  0.013713
0.0901637	-0.167546 -0.855522 -0.181823  -2.16653 -0.021077   1.40461   0.01355
0.0911637	-0.151844 -0.856101 -0.181032  -2.16643 -0.020682   1.40479  0.013386
0.0921637	-0.136204  -0.85665 -0.180201  -2.16633 -0.020288   1.40496   0.01322
0.0931637	-0.120628 -0.857167 -0.179332  -2.16624 -0.019895   1.40513  0.013052
0.0941637	-0.105115 -0.857652 -0.178426  -2.16617 -0.019504    1.4053  0.012883
0.0951637	-0.089668 -0.858107 -0.177486   -2.1661 -0.019114   1.40547  0.012712
0.0961637	-0.074288  -0.85853 -0.176511  -2.16603 -0.018725   1.40563  0.012539
0.0971637	-0.058975 -0.858922 -0.175505  -2.16598 -0.018337   1.40579  0.012365
0.0981637	-0.043731 -0.859282 -0.174468  -2.16594 -0.017951   1.40595   0.01219
0.0991637	-0.028556 -0.859611 -0.173401   -2.1659 -0.017565   1.40611  0.012014
0.100164	-0.013453 -0.859909 -0.172306  -2.16588 -0.017181   1.40626  0.011836
0.101164	 0.001579 -0.860176 -0.171184  -2.16586 -0.016798    1.4064  0.011658
0.102164	 0.016539 -0.860411 -0.170036  -2.16585 -0.016417   1.40655  0.011478
0.103164	 0.031424 -0.860616 -0.168863  -2.16585 -0.016036   1.40669  0.011298
0.104164	 0.046236  -0.86079 -0.167667  -2.16586 -0.015656   1.40683  0.011117
0.105164	 0.060972 -0.860934 -0.166449  -2.16588 -0.015278   1.40696  0.010935
0.106164	 0.075632 -0.861047  -0.16521  -2.16591   -0.0149   1.40709  0.010753
0.107164	 0.090215  -0.86113  -0.16395  -2.16594 -0.014524   1.40722   0.01057
0.108164	  0.10472 -0.861184 -0.162672  -2.16599 -0.014149   1.40734  0.010386
0.109164	 0.119147 -0.861208 -0.161375  -2.16604 -0.013775   1.40746  0.010203
0.110164	 0.133495 -0.861202 -0.160061   -2.1661 -0.013402   1.40758  0.010018
0.111164	 0.147762 -0.861167 -0.158731  -2.16617  -0.01303   1.40769  0.009834
0.112164	 0.161949 -0.861104 -0.157385  -2.16625  -0.01266    1.4078  0.009649
0.113164	 0.176055 -0.861012 -0.156025  -2.16634  -0.01229   1.40791  0.009465
0.114164	 0.190079 -0.860893 -0.154651  -2.16643 -0.011922   1.40801   0.00928
0.115164	  0.20402 -0.860745 -0.153265  -2.16654 -0.011554   1.40811  0.009095
0.116164	 0.217879  -0.86057 -0.151866  -2.16665 -0.011188    1.4082   0.00891
0.117164	 0.231653 -0.860368 -0.150457  -2.16677 -0.010824   1.40829  0.008726
0.118164	 0.245343  -0.86014 -0.149036   -2.1669  -0.01046   1.40838  0.008541
0.119164	 0.258949 -0.859885 -0.147606  -2.16703 -0.010098   1.40846  0.008357
0.120164	 0.272469 -0.859604 -0.146166  -2.16718 -0.009737   1.40854  0.008173
0.121164	 0.285904 -0.859298 -0.144718  -2.16733 -0.009378   1.40862   0.00799
0.122164	 0.299252 -0.858966 -0.143262  -2.16749 -0.009019   1.40869  0.007807
0.123164	 0.312514 -0.858611 -0.141799  -2.16765 -0.008663   1.40876  0.007624
0.124164	 0.325689  -0.85823 -0.140328  -2.16783 -0.008308   1.40883  0.007441
0.125164	 0.338776 -0.857826 -0.138852  -2.16801 -0.007954   1.40889   0.00726
0.126164	 0.351775 -0.857399  -0.13737  -2.16819 -0.007602   1.40894  0.007079
0.127164	 0.364687 -0.856949 -0.135882  -2.16839 -0.007251     1.409  0.006898
0.128164	  0.37751 -0.856476  -0.13439  -2.16859 -0.006903   1.40905  0.006718
0.129164	 0.390244 -0.855981 -0.132894   -2.1688 -0.006556    1.4091  0.006539
0.130164	 0.402889 -0.855465 -0.131394  -2.16901  -0.00621   1.40914   0.00636
0.131164	 0.415445 -0.854928  -0.12989  -2.16923 -0.005867   1.40918  0.006183
0.132164	 0.427911  -0.85437 -0.128384  -2.16945 -0.005525   1.40922  0.006006
0.133164	 0.440288 -0.853791 -0.126874  -2.16969 -0.005186   1.40925   0.00583
0.134164	 0.452574 -0.853193 -0.125363  -2.16992 -0.004848   1.40928  0.005655
0.135164	 0.464771 -0.852576 -0.123849  -2.17016 -0.004513   1.40931  0.005481
0.136164	 0.476877  -0.85194 -0.122335  -2.17041 -0.004179   1.40934  0.005307
0.137164	 0.488892 -0.851285 -0.120818  -2.17067 -0.003848   1.40935  0.005135
0.138164	 0.500817 -0.850613 -0.119301  -2.17092 -0.003519   1.40937  0.004964
0.139164	 0.512652 -0.849923 -0.117783  -2.17119 -0.003193   1.40939  0.004794
0.140164	 0.524395 -0.849216 -0.116265  -2.17146 -0.002868    1.4094  0.004625
0.141164	 0.536048 -0.848493 -0.114747  -2.17173 -0.002546   1.40941  0.004457
0.142164	  0.54761 -0.847754 -0.113229  -2.17201 -0.002227   1.40941   0.00429
0.143164	  0.55908 -0.846999 -0.111711  -2.17229  -0.00191   1.40941  0.004124
0.144164	  0.57046 -0.846229 -0.110194  -2.17258 -0.001596   1.40941   0.00396
0.145164	 0.581749 -0.845444 -0.108678  -2.17286 -0.001285   1.40941  0.003796
0.146164	 0.592947 -0.844646 -0.107163  -2.17316 -0.000976    1.4094  0.003634
0.147164	 0.604054 -0.843833 -0.105649  -2.17346  -0.00067   1.40939  0.003473
0.148164	  0.61507 -0.843008 -0.104136  -2.17376 -0.000367   1.40938  0.003314
0.149164	 0.625995 -0.842169 -0.102625  -2.17406  -6.7e-05   1.40936  0.003155
0.150164	  0.63683 -0.841318 -0.101116  -2.17437   0.00023   1.40935  0.002998
0.151164	 0.647574 -0.840456 -0.099609  -2.17468  0.000524   1.40932  0.002843
0.152164	 0.658227 -0.839582 -0.098104    -2.175  0.000815    1.4093  0.002688
0.153164	 0.668791 -0.838697 -0.096601  -2.17531  0.001102   1.40928  0.002535
0.154164	 0.679263 -0.837801   -0.0951  -2.17563  0.001387   1.40925  0.002384
0.155164	 0.689646 -0.836895 -0.093602  -2.17596  0.001668   1.40922  0.002233
0.156164	 0.699939  -0.83598 -0.092107  -2.17628  0.001946   1.40918  0.002084
0.157164	 0.710142 -0.835055 -0.090615  -2.17661  0.002221   1.40915  0.001937
0.158164	 0.720256 -0.834121 -0.089126  -2.17694  0.002492   1.40911  0.001791
0.159164	 0.730281 -0.833179 -0.087639  -2.17727  0.002759   1.40907  0.001646
0.160164	 0.740216  -0.83223 -0.086156   -2.1776  0.003023   1.40903  0.001503
0.161164	 0.750063 -0.831272 -0.084676  -2.17794  0.003284   1.40899  0.001361
0.162164	 0.759821 -0.830308   -0.0832  -2.17828  0.003541   1.40894  0.001221
0.163164	  0.76949 -0.829336 -0.081726  -2.17861  0.003794   1.40889  0.001082
0.164164	 0.779072 -0.828359 -0.080257  -2.17895  0.004044   1.40884  0.000944
0.165164	 0.788566 -0.827375 -0.078791   -2.1793   0.00429   1.40879  0.000809
0.166164	 0.797973 -0.826386 -0.077329  -2.17964  0.004532   1.40873  0.000674
0.167164	 0.807292 -0.825392 -0.075871  -2.17998   0.00477   1.40868  0.000541
0.168164	 0.816525 -0.824393 -0.074417  -2.18033  0.005005   1.40862  0.000409
0.169164	 0.825671 -0.823389 -0.072967  -2.18067  0.005235   1.40856  0.000279
0.170164	 0.834731 -0.822382 -0.071521  -2.18102  0.005462    1.4085  0.000151
0.171164	 0.843706 -0.821371  -0.07008  -2.18136  0.005685   1.40844   2.4e-05
0.172164	 0.852595 -0.820357 -0.068643  -2.18171  0.005904   1.40837 -0.000102
0.173164	 0.861399  -0.81934  -0.06721  -2.18206  0.006119    1.4083 -0.000226
0.174164	 0.870119  -0.81832 -0.065781  -2.18241   0.00633   1.40823 -0.000348
0.175164	 0.878754 -0.817299 -0.064358  -2.18276  0.006537   1.40816 -0.000469
0.176164	 0.887306 -0.816275 -0.062939  -2.18311   0.00674   1.40809 -0.000589
0.177164	 0.895774  -0.81525 -0.061524  -2.18345  0.006939   1.40802 -0.000707
0.178164	  0.90416 -0.814224 -0.060115   -2.1838  0.007134   1.40795 -0.000824
0.179164	 0.912462 -0.813197  -0.05871  -2.18415  0.007324   1.40787 -0.000939
0.180164	 0.920683  -0.81217 -0.057311   -2.1845  0.007511    1.4078 -0.001052
0.181164	 0.928822 -0.811142 -0.055916  -2.18485  0.007694   1.40772 -0.001164
0.182164	  0.93688 -0.810115 -0.054527   -2.1852  0.007872   1.40764 -0.001275
0.183164	 0.944858 -0.809088 -0.053143  -2.18554  0.008047   1.40756 -0.001384
0.184164	 0.952755 -0.808062 -0.051764  -2.18589  0.008217   1.40748 -0.001492
0.185164	 0.960572 -0.807037 -0.050391  -2.18623  0.008384   1.40739 -0.001598
0.186164	  0.96831 -0.806013 -0.049023  -2.18658  0.008546   1.40731 -0.001703
0.187164	 0.975969 -0.804991 -0.047661  -2.18693  0.008704   1.40723 -0.001806
0.188164	  0.98355 -0.803971 -0.046304  -2.18727  0.008858   1.40714 -0.001908
0.189164	 0.991053 -0.802953 -0.044954  -2.18761  0.009008   1.40705 -0.002008
0.190164	 0.998479 -0.801938 -0.043609  -2.18795  0.009154   1.40697 -0.002107
0.191164	  1.00583 -0.800926 -0.042269  -2.18829  0.009296   1.40688 -0.002204
0.192164	   1.0131 -0.799916 -0.040936  -2.18863  0.009434   1.40679   -0.0023
0.193164	   1.0203  -0.79891 -0.039609  -2.18897  0.009568    1.4067 -0.002395
0.194164	  1.02742 -0.797908 -0.038289  -2.18931  0.009698   1.40661 -0.002488
0.195164	  1.03447 -0.796909 -0.036974  -2.18964  0.009824   1.40652  -0.00258
0.196164	  1.04144 -0.795915 -0.035666  -2.18997  0.009946   1.40643  -0.00267
0.197164	  1.04834 -0.794925 -0.034364  -2.19031  0.010065   1.40633 -0.002759
0.198164	  1.05516 -0.793939 -0.033068  -2.19064  0.010179   1.40624 -0.002846
0.199164	  1.06192 -0.792958  -0.03178  -2.19097  0.010289   1.40615 -0.002933
0.200164	   1.0686 -0.791982 -0.030498  -2.19129  0.010396   1.40605 -0.003017
0.201164	  1.07521 -0.791011 -0.029222  -2.19162  0.010499   1.40596 -0.003101
0.202164	  1.08174 -0.790046 -0.027954  -2.19194  0.010597   1.40586 -0.003183
