0.00110929	    0.286731 -5.24738e-12     0.612709	        0 -0.785398        -0  -2.18166        -0   1.39626        -0
0.00210929	    0.286731 -5.24738e-12     0.612709	        0 -0.785398        -0  -2.18166        -0   1.39626        -0
0.00310929	   0.286746 3.79803e-05    0.612687	    1e-06 -0.785148   5.3e-05  -2.18148  0.000101    1.3959   5.6e-05
0.00410929	   0.286746 3.79803e-05    0.612687	    1e-06 -0.785148   5.3e-05  -2.18148  0.000101    1.3959   5.6e-05
0.00510929	   0.286765 8.49226e-05    0.612659	   2e-06 -0.78484 0.000119 -2.18126 0.000225  1.39545 0.000124
0.00610929	   0.286791 0.000150364     0.61262	    5e-06 -0.784413  0.000211  -2.18095  0.000395   1.39482  0.000216
0.00710929	   0.286825 0.000233502    0.612571	   8e-06 -0.78387 0.000328 -2.18056 0.000612  1.39403 0.000332
0.00810929	  0.286866 0.00033427   0.612512	  1.3e-05 -0.783214   0.00047  -2.18009  0.000872   1.39307  0.000469
0.00910929	   0.286914 0.000452395    0.612442	  1.9e-05 -0.782448  0.000637  -2.17955  0.001175   1.39196  0.000626
0.0101093	  0.286968 0.00058705   0.612362	  2.7e-05 -0.781576  0.000827  -2.17892  0.001519   1.39069  0.000802
0.0111093	    0.28703 0.000737875    0.612273	 3.6e-05  -0.7806 0.001041 -2.17822 0.001901  1.38928 0.000994
0.0121093	   0.287097 0.000905462    0.612175	  4.8e-05 -0.779524  0.001279  -2.17746  0.002321   1.38772  0.001203
0.0131093	  0.287172 0.00108841   0.612068	 6.2e-05 -0.77835 0.001539 -2.17662 0.002777  1.38602 0.001425
0.0141093	  0.287252 0.00128626   0.611952	  7.8e-05 -0.777081  0.001821  -2.17572  0.003266   1.38419  0.001661
0.0151093	  0.287339 0.00149946   0.611828	 9.7e-05 -0.77572 0.002125 -2.17475 0.003789  1.38223 0.001909
0.0161093	 0.287432 0.0017271  0.611695	0.000118 -0.77427 0.002451 -2.17373 0.004342  1.38015 0.002168
0.0171093	   0.28753 0.00196868   0.611555	 0.000142 -0.772733  0.002797  -2.17264  0.004925   1.37794  0.002437
0.0181093	  0.287634 0.00222498   0.611407	  0.00017 -0.771112  0.003165  -2.17149  0.005536   1.37562  0.002715
0.0191093	 0.287859 0.0027768  0.611089	 0.000234 -0.767627  0.003959  -2.16903  0.006838   1.37065  0.003295
0.0201093	 0.287859 0.0027768  0.611089	 0.000234 -0.767627  0.003959  -2.16903  0.006838   1.37065  0.003295
0.0211093	  0.287979 0.00307198    0.61092	 0.000271 -0.765769  0.004385  -2.16772  0.007525     1.368  0.003594
0.0221093	 0.288234 0.0036993  0.610562	 0.000356 -0.761833  0.005293  -2.16496  0.008964   1.36242   0.00421
0.0231093	 0.288234 0.0036993  0.610562	 0.000356 -0.761833  0.005293  -2.16496  0.008964   1.36242   0.00421
0.0241093	   0.28837 0.00403074   0.610374	 0.000404 -0.759759  0.005774   -2.1635  0.009714   1.35949  0.004525
0.0251093	  0.288509 0.00437421    0.61018	 0.000457 -0.757619  0.006273  -2.16201  0.010483   1.35648  0.004843
0.0261093	  0.288653 0.00472842    0.60998	 0.000513 -0.755411  0.006789  -2.16046  0.011269   1.35337  0.005165
0.0271093	  0.288802 0.00509327   0.609776	0.000573 -0.75314 0.007321 -2.15887 0.012072  1.35018 0.005489
0.0281093	  0.288955 0.00546939   0.609566	 0.000637 -0.750806  0.007871  -2.15725  0.012891   1.34691  0.005816
0.0291093	  0.289112 0.00585556    0.60935	 0.000706 -0.748411  0.008436  -2.15558  0.013724   1.34357  0.006145
0.0301093	  0.289274 0.00625173    0.60913	 0.000779 -0.745957  0.009017  -2.15387   0.01457   1.34015  0.006474
0.0311093	  0.289439 0.00665775   0.608906	 0.000856 -0.743446  0.009614  -2.15212  0.015428   1.33665  0.006805
0.0321093	  0.289609 0.00707292   0.608677	0.000938 -0.74088 0.010225 -2.15034 0.016297  1.33309 0.007136
0.0331093	  0.289782 0.00749738   0.608444	0.001024 -0.73826 0.010851 -2.14852 0.017177  1.32947 0.007467
0.0341093	  0.289959 0.00793108   0.608208	 0.001115 -0.735589  0.011492  -2.14667  0.018066   1.32578  0.007798
0.0351093	  0.290139 0.00837306   0.607967	 0.001211 -0.732866  0.012146  -2.14478  0.018963   1.32203  0.008128
0.0361093	  0.290323 0.00882355   0.607723	 0.001312 -0.730095  0.012814  -2.14287  0.019867   1.31822  0.008456
0.0371093	  0.290511 0.00928214   0.607475	 0.001418 -0.727276  0.013495  -2.14092  0.020778   1.31435  0.008784
0.0381093	  0.290702 0.00974782   0.607224	 0.001528 -0.724411  0.014188  -2.13894  0.021694   1.31044  0.009109
0.0391093	 0.290896 0.0102216  0.606971	 0.001644 -0.721502  0.014894  -2.13694  0.022615   1.30647  0.009432
0.0401093	 0.291294 0.0111907  0.606455	  0.00189 -0.715554  0.016343  -2.13284  0.024469   1.29839  0.010072
0.0411093	 0.291294 0.0111907  0.606455	  0.00189 -0.715554  0.016343  -2.13284  0.024469   1.29839  0.010072
0.0421093	 0.291497 0.0116852  0.606193	0.002021 -0.71252 0.017084 -2.13076 0.025399  1.29428 0.010387
0.0431093	 0.291913 0.0126938  0.605662	 0.002299 -0.706335    0.0186  -2.12651  0.027264   1.28594  0.011009
0.0441093	 0.291913 0.0126938  0.605662	 0.002299 -0.706335    0.0186  -2.12651  0.027264   1.28594  0.011009
0.0451093	  0.29234 0.0137263  0.605122	 0.002599 -0.700004  0.020157  -2.12217  0.029129   1.27745  0.011616
0.0461093	  0.29234 0.0137263  0.605122	 0.002599 -0.700004  0.020157  -2.12217  0.029129   1.27745  0.011616
0.0471093	 0.292557 0.0142511   0.60485	 0.002757 -0.696787  0.020951  -2.11997   0.03006   1.27315  0.011913
0.0481093	 0.292777 0.0147812  0.604575	 0.002921 -0.693537  0.021754  -2.11775  0.030989   1.26882  0.012206
0.0491093	    0.293 0.0153162  0.604299	  0.00309 -0.690255  0.022566  -2.11551  0.031916   1.26446  0.012495
0.0501093	 0.293225 0.0158562  0.604022	 0.003265 -0.686941  0.023387  -2.11325   0.03284   1.26006   0.01278
0.0511093	 0.293453 0.0164006  0.603743	 0.003445 -0.683596  0.024216  -2.11097  0.033761   1.25564   0.01306
0.0521093	 0.293916 0.0175032  0.603181	 0.003823 -0.676819    0.0259  -2.10636   0.03559   1.24672  0.013605
0.0531093	 0.293916 0.0175032  0.603181	 0.003823 -0.676819    0.0259  -2.10636   0.03559   1.24672  0.013605
0.0541093	 0.294388 0.0186218  0.602615	 0.004224 -0.669933  0.027614  -2.10168  0.037399   1.23771   0.01413
0.0551093	 0.294388 0.0186218  0.602615	 0.004224 -0.669933  0.027614  -2.10168  0.037399   1.23771   0.01413
0.0561093	0.294628 0.019187  0.60233	 0.004434 -0.666451  0.028482  -2.09932  0.038295   1.23317  0.014385
0.0573229	  0.29487 0.0197554  0.602045	 0.004649 -0.662945  0.029357  -2.09694  0.039184   1.22861  0.014635
0.0583229	  0.29536 0.0209017  0.601472	 0.005097 -0.655861  0.031125  -2.09215  0.040943   1.21944  0.015117
0.0593229	 0.295609 0.0214796  0.601184	  0.00533 -0.652285  0.032019  -2.08973  0.041811   1.21484   0.01535
0.0603229	 0.295609 0.0214796  0.601184	  0.00533 -0.652285  0.032019  -2.08973  0.041811   1.21484   0.01535
0.0613229	 0.296112 0.0226428  0.600607	 0.005814 -0.645071  0.033822  -2.08486  0.043523   1.20558  0.015799
0.0623229	 0.296112 0.0226428  0.600607	 0.005814 -0.645071  0.033822  -2.08486  0.043523   1.20558  0.015799
0.0633229	 0.296623 0.0238158   0.60003	 0.006322 -0.637778  0.035646  -2.07994  0.045201   1.19627  0.016224
0.0643229	 0.296882 0.0244054   0.59974	 0.006585 -0.634103  0.036565  -2.07747  0.046026    1.1916  0.016428
0.0653229	 0.297142 0.0249972   0.59945	0.006854 -0.63041 0.037489 -2.07498 0.046842  1.18692 0.016626
0.0663229	 0.297405 0.0255906   0.59916	  0.00713 -0.626701  0.038416  -2.07249  0.047648   1.18223  0.016818
0.0673229	 0.297669 0.0261852   0.59887	 0.007411 -0.622976  0.039347  -2.06998  0.048444   1.17754  0.017005
0.0683229	 0.297936 0.0267819   0.59858	 0.007699 -0.619234  0.040282  -2.06747   0.04923   1.17284  0.017185
0.0693229	 0.297936 0.0267819   0.59858	 0.007699 -0.619234  0.040282  -2.06747   0.04923   1.17284  0.017185
0.0703229	0.298204 0.027379  0.59829	 0.007992 -0.615478  0.041219  -2.06495  0.050006   1.16813  0.017359
0.0713229	 0.298474 0.0279778     0.598	 0.008292 -0.611707   0.04216  -2.06243  0.050771   1.16342  0.017528
0.0723229	 0.298745 0.0285781   0.59771	 0.008598 -0.607922  0.043105  -2.05989  0.051525   1.15871   0.01769
0.0733229	 0.299019 0.0291787   0.59742	  0.00891 -0.604122  0.044051  -2.05735  0.052269   1.15399  0.017846
0.0743229	 0.299295 0.0297809   0.59713	 0.009229 -0.600309  0.045001  -2.05479  0.053001   1.14927  0.017995
0.0753229	 0.299852 0.0309862   0.59655	 0.009884 -0.592645  0.046906  -2.04967  0.054431   1.13982  0.018276
0.0763229	 0.300133 0.0315896  0.596261	 0.010221 -0.588796  0.047861   -2.0471  0.055129   1.13509  0.018408
0.0773229	 0.300133 0.0315896  0.596261	 0.010221 -0.588796  0.047861   -2.0471  0.055129   1.13509  0.018408
0.0783229	   0.3007 0.0327974  0.595683	 0.010913 -0.581064  0.049776  -2.04195   0.05649   1.12564  0.018653
0.0793229	   0.3007 0.0327974  0.595683	 0.010913 -0.581064  0.049776  -2.04195   0.05649   1.12564  0.018653
0.0803229	 0.300987 0.0334016  0.595394	 0.011268 -0.577183  0.050736  -2.03936  0.057152   1.12092  0.018766
