0.00110583	    0.286731 -5.24738e-12     0.612709	-0.65 -0.45   0.7	        0 -0.785398        -0  -2.18166        -0   1.39626        -0
0.00210583	    0.286696 -2.28841e-05     0.612719	-0.65 -0.45   0.7	   -1e-06 -0.785418  -3.2e-05  -2.18161    -6e-05   1.39607  -3.3e-05
0.00310583	    0.286696 -2.28841e-05     0.612719	-0.65 -0.45   0.7	   -1e-06 -0.785418  -3.2e-05  -2.18161    -6e-05   1.39607  -3.3e-05
0.00410583	    0.286418 -0.000200507     0.612797	-0.65 -0.45   0.7	   -6e-06 -0.785585 -0.000281  -2.18125 -0.000529   1.39452  -0.00029
0.00510583	    0.286178 -0.000354849     0.612865	-0.65 -0.45   0.7	 -1.2e-05 -0.785737 -0.000498  -2.18094 -0.000932    1.3932 -0.000507
0.00610583	    0.285872 -0.000551373     0.612951	-0.65 -0.45   0.7	 -2.1e-05 -0.785942 -0.000775  -2.18055 -0.001441   1.39154 -0.000777
0.00710583	    0.285502 -0.000788346     0.613056	-0.65 -0.45   0.7	 -3.4e-05 -0.786203 -0.001109   -2.1801 -0.002051   1.38957 -0.001095
0.00810583	    0.28507 -0.00106515    0.613177	-0.65 -0.45   0.7	   -5e-05 -0.786521   -0.0015  -2.17959  -0.00276   1.38728 -0.001459
0.00910583	   0.284576 -0.00138182    0.613316	-0.65 -0.45   0.7	 -7.2e-05 -0.786899 -0.001948  -2.17903 -0.003563   1.38471 -0.001865
0.0101058	   0.284022 -0.00173608    0.613473	-0.65 -0.45   0.7	 -9.8e-05 -0.787341  -0.00245  -2.17841 -0.004457   1.38186 -0.002312
0.0111058	    0.28341 -0.00212882    0.613646	-0.65 -0.45   0.7	-0.000131 -0.787846 -0.003007  -2.17774  -0.00544   1.37874 -0.002796
0.0121058	   0.282739 -0.00255743    0.613835	-0.65 -0.45   0.7	-0.000169 -0.788418 -0.003616  -2.17703 -0.006507   1.37538 -0.003315
0.0131058	   0.282013 -0.00302188    0.614042	-0.65 -0.45   0.7	-0.000214 -0.789058 -0.004276  -2.17629 -0.007657   1.37177 -0.003867
0.0141058	   0.281231 -0.00352169    0.614263	-0.65 -0.45   0.7	-0.000266 -0.789767 -0.004988   -2.1755 -0.008885   1.36795  -0.00445
0.0151058	 0.280396 -0.004055    0.6145	-0.65 -0.45   0.7	-0.000326 -0.790546 -0.005748  -2.17469 -0.010188   1.36391 -0.005062
0.0161058	   0.279508 -0.00462237    0.614752	-0.65 -0.45   0.7	-0.000394 -0.791396 -0.006558  -2.17386 -0.011565   1.35967 -0.005701
0.0171058	   0.278568 -0.00522214    0.615019	-0.65 -0.45   0.7	-0.000471 -0.792318 -0.007415  -2.17299 -0.013012   1.35525 -0.006366
0.0181058	   0.277579 -0.00585322      0.6153	-0.65 -0.45   0.7	-0.000556 -0.793313 -0.008318  -2.17211 -0.014527   1.35064 -0.007054
0.0191058	    0.27654 -0.00651557    0.615596	-0.65 -0.45   0.7	-0.000651 -0.794381 -0.009267  -2.17121 -0.016107   1.34587 -0.007765
0.0201058	   0.275453 -0.00720769    0.615906	-0.65 -0.45   0.7	-0.000755 -0.795523  -0.01026   -2.1703  -0.01775   1.34094 -0.008496
0.0211058	   0.274319 -0.00792933    0.616228	-0.65 -0.45   0.7	 -0.00087 -0.796738 -0.011297  -2.16937 -0.019452   1.33586 -0.009246
0.0221058	   0.273141 -0.00867931    0.616564	-0.65 -0.45   0.7	-0.000995 -0.798026 -0.012376  -2.16843 -0.021213   1.33065 -0.010014
0.0231058	   0.271917 -0.00945776    0.616913	-0.65 -0.45   0.7	-0.001132 -0.799389 -0.013498  -2.16749 -0.023029   1.32531 -0.010799
0.0241058	   0.27065 -0.0102629   0.617274	-0.65 -0.45   0.7	 -0.00128 -0.800824  -0.01466  -2.16654 -0.024899   1.31985 -0.011599
0.0251058	  0.269341 -0.0110944   0.617647	-0.65 -0.45   0.7	 -0.00144 -0.802333 -0.015862  -2.16558  -0.02682   1.31428 -0.012414
0.0261058	  0.267991 -0.0119514   0.618032	-0.65 -0.45   0.7	-0.001612 -0.803915 -0.017103  -2.16462 -0.028791    1.3086 -0.013241
0.0271058	  0.266601 -0.0128334   0.618429	-0.65 -0.45   0.7	-0.001796 -0.805569 -0.018383  -2.16366 -0.030809   1.30284  -0.01408
0.0281058	  0.265173 -0.0137399   0.618836	-0.65 -0.45   0.7	-0.001994 -0.807294 -0.019701  -2.16271 -0.032872   1.29698  -0.01493
0.0291058	  0.263706 -0.0146696   0.619254	-0.65 -0.45   0.7	-0.002205 -0.809091 -0.021055  -2.16175 -0.034979   1.29105 -0.015789
0.0301058	  0.262203 -0.0156223   0.619681	-0.65 -0.45   0.7	-0.002429 -0.810958 -0.022446   -2.1608 -0.037128   1.28505 -0.016657
0.0311058	  0.260664 -0.0165969    0.62012	-0.65 -0.45   0.7	-0.002667 -0.812894 -0.023872  -2.15984 -0.039317   1.27898 -0.017533
0.0321058	   0.25909 -0.0175932   0.620567	-0.65 -0.45   0.7	 -0.00292 -0.814899 -0.025333   -2.1589 -0.041544   1.27285 -0.018416
0.0331058	  0.257483 -0.0186102   0.621024	-0.65 -0.45   0.7	-0.003187 -0.816972 -0.026828  -2.15796 -0.043808   1.26667 -0.019304
0.0341058	  0.255843 -0.0196475    0.62149	-0.65 -0.45   0.7	-0.003469 -0.819112 -0.028357  -2.15703 -0.046107   1.26045 -0.020198
