0.00177254	    0.286731 -5.24738e-12     0.612709	-0.1 0.15  0.2	        0 -0.785398        -0  -2.18166        -0   1.39626        -0
0.00277254	    0.28673 -5.2474e-12    0.612705	-0.1 0.15  0.2	        0 -0.785404        -0  -2.18168        -0   1.39627        -0
0.00377254	    0.28671 7.66557e-06    0.612677	-0.1 0.15  0.2	        0 -0.785436   1.1e-05  -2.18174     2e-05    1.3962   1.1e-05
0.00477254	   0.286651 3.01454e-05    0.612606	-0.1 0.15  0.2	    1e-06 -0.785508   4.2e-05   -2.1819     8e-05   1.39594   4.4e-05
0.00577254	   0.286553 6.72198e-05    0.612496	-0.1 0.15  0.2	    2e-06 -0.785619   9.4e-05  -2.18213  0.000178    1.3955   9.9e-05
0.00677254	  0.286418 0.00011904   0.612345	-0.1 0.15  0.2	   3e-06 -0.78577 0.000167 -2.18244 0.000315  1.39489 0.000173
0.00777254	   0.286246 0.000185273    0.612156	-0.1 0.15  0.2	    6e-06 -0.785962   0.00026  -2.18282  0.000488    1.3941  0.000266
0.00877254	   0.286039 0.000265449    0.611929	-0.1 0.15  0.2	    1e-05 -0.786194  0.000373  -2.18329  0.000696   1.39316  0.000376
0.00977254	   0.285796 0.000359379    0.611664	-0.1 0.15  0.2	  1.5e-05 -0.786467  0.000506  -2.18384  0.000938   1.39206  0.000502
0.0107725	   0.285518 0.000466072    0.611363	-0.1 0.15  0.2	  2.1e-05 -0.786781  0.000657  -2.18446  0.001213   1.39081  0.000642
0.0117725	   0.285206 0.000586253    0.611027	-0.1 0.15  0.2	  2.9e-05 -0.787136  0.000828  -2.18517  0.001519   1.38941  0.000796
0.0127725	   0.284861 0.000719084    0.610656	-0.1 0.15  0.2	  3.9e-05 -0.787533  0.001017  -2.18594  0.001856   1.38788  0.000962
0.0137725	   0.284483 0.000864647    0.610251	-0.1 0.15  0.2	  5.2e-05 -0.787971  0.001224   -2.1868  0.002223    1.3862  0.001139
0.0147725	  0.284074 0.00102184   0.609813	-0.1 0.15  0.2	 6.6e-05 -0.78845 0.001449 -2.18773 0.002617   1.3844 0.001327
0.0157725	  0.283632 0.00119133   0.609343	-0.1 0.15  0.2	  8.3e-05 -0.788971  0.001692  -2.18874  0.003039   1.38247  0.001524
0.0167725	   0.28316 0.00137252   0.608842	-0.1 0.15  0.2	 0.000103 -0.789533  0.001952  -2.18982  0.003488   1.38042   0.00173
0.0177725	  0.282658 0.00156474    0.60831	-0.1 0.15  0.2	 0.000125 -0.790136  0.002229  -2.19097  0.003962   1.37825  0.001944
0.0187725	  0.282127 0.00176832   0.607748	-0.1 0.15  0.2	 0.000151 -0.790781  0.002523   -2.1922   0.00446   1.37597  0.002165
0.0197725	  0.281566 0.00198293   0.607158	-0.1 0.15  0.2	  0.00018 -0.791466  0.002834   -2.1935  0.004982   1.37359  0.002393
0.0207725	  0.280978 0.00220804   0.606538	-0.1 0.15  0.2	 0.000213 -0.792191  0.003161  -2.19487  0.005526    1.3711  0.002627
0.0217725	  0.280361 0.00244308   0.605892	-0.1 0.15  0.2	 0.000249 -0.792957  0.003503  -2.19632  0.006093   1.36851  0.002866
0.0227725	  0.279717 0.00268855   0.605218	-0.1 0.15  0.2	 0.000289 -0.793763  0.003862  -2.19783   0.00668   1.36582   0.00311
0.0237725	  0.279046 0.00294363   0.604519	-0.1 0.15  0.2	 0.000334 -0.794609  0.004235  -2.19941  0.007288   1.36305  0.003357
0.0247725	  0.278349 0.00320815   0.603794	-0.1 0.15  0.2	 0.000382 -0.795494  0.004624  -2.20107  0.007915   1.36018  0.003609
0.0257725	  0.277627 0.00348218   0.603045	-0.1 0.15  0.2	 0.000435 -0.796418  0.005028  -2.20279  0.008561   1.35723  0.003863
0.0267725	   0.27688 0.00376547   0.602271	-0.1 0.15  0.2	 0.000493 -0.797381  0.005447  -2.20458  0.009225    1.3542  0.004121
0.0277725	 0.276108 0.0040571  0.601475	-0.1 0.15  0.2	 0.000555 -0.798382   0.00588  -2.20643  0.009906   1.35109   0.00438
0.0287725	  0.275312 0.00435792   0.600655	-0.1 0.15  0.2	0.000623 -0.79942 0.006328 -2.20835 0.010604  1.34791 0.004641
0.0297725	  0.274492 0.00466678   0.599814	-0.1 0.15  0.2	 0.000696 -0.800496  0.006789  -2.21033  0.011319   1.34465  0.004904
0.0307725	   0.27365 0.00498386   0.598951	-0.1 0.15  0.2	 0.000774 -0.801608  0.007265  -2.21238  0.012048   1.34133  0.005168
0.0317725	  0.272785 0.00530863   0.598068	-0.1 0.15  0.2	 0.000857 -0.802757  0.007754  -2.21449  0.012793   1.33794  0.005433
0.0327725	  0.271898 0.00564092   0.597165	-0.1 0.15  0.2	 0.000946 -0.803941  0.008256  -2.21666  0.013552   1.33449  0.005698
0.0337725	   0.27099 0.00598112   0.596242	-0.1 0.15  0.2	0.001042 -0.80516 0.008772  -2.2189 0.014324  1.33098 0.005963
0.0347725	  0.270061 0.00632837     0.5953	-0.1 0.15  0.2	 0.001143 -0.806414  0.009301  -2.22119   0.01511   1.32741  0.006228
0.0357725	 0.269111 0.0066821  0.594339	-0.1 0.15  0.2	  0.00125 -0.807702  0.009842  -2.22355  0.015908   1.32379  0.006493
0.0367725	  0.268141 0.00704342   0.593362	-0.1 0.15  0.2	 0.001364 -0.809023  0.010397  -2.22596  0.016719   1.32012  0.006756
0.0377725	  0.267152 0.00741101   0.592367	-0.1 0.15  0.2	 0.001484 -0.810377  0.010964  -2.22843  0.017542   1.31639  0.007019
0.0387725	  0.266143 0.00778442   0.591355	-0.1 0.15  0.2	  0.00161 -0.811764  0.011543  -2.23095  0.018375   1.31262  0.007281
0.0397725	 0.265116 0.0081648  0.590326	-0.1 0.15  0.2	 0.001744 -0.813181  0.012135  -2.23353   0.01922   1.30881  0.007541
0.0407725	  0.264071 0.00855077   0.589283	-0.1 0.15  0.2	0.001884 -0.81463 0.012739 -2.23617 0.020075  1.30495   0.0078
0.0417725	  0.263008 0.00894239   0.588224	-0.1 0.15  0.2	 0.002032 -0.816109  0.013354  -2.23886   0.02094   1.30105  0.008056
0.0427725	  0.261927 0.00933957   0.587151	-0.1 0.15  0.2	 0.002186 -0.817618  0.013982   -2.2416  0.021814   1.29711  0.008311
0.0437725	   0.26083 0.00974251   0.586064	-0.1 0.15  0.2	 0.002348 -0.819156  0.014622  -2.24439  0.022698   1.29314  0.008563
0.0447725	 0.259717 0.0101503  0.584963	-0.1 0.15  0.2	 0.002517 -0.820722  0.015273  -2.24724  0.023591   1.28913  0.008813
0.0457725	 0.258587 0.0105629  0.583849	-0.1 0.15  0.2	 0.002694 -0.822316  0.015935  -2.25013  0.024492   1.28509  0.009061
0.0467725	 0.257442 0.0109808  0.582722	-0.1 0.15  0.2	 0.002879 -0.823937  0.016609  -2.25307  0.025402   1.28102  0.009305
0.0477725	 0.256281 0.0114031  0.581583	-0.1 0.15  0.2	 0.003072 -0.825585  0.017294  -2.25606  0.026319   1.27692  0.009547
0.0487725	 0.255106 0.0118299  0.580432	-0.1 0.15  0.2	 0.003272 -0.827258  0.017991   -2.2591  0.027244   1.27279  0.009786
0.0497725	 0.253917 0.0122609   0.57927	-0.1 0.15  0.2	 0.003481 -0.828957  0.018698  -2.26218  0.028177   1.26864  0.010022
0.0507725	 0.252714 0.0126962  0.578096	-0.1 0.15  0.2	 0.003698 -0.830679  0.019417  -2.26531  0.029116   1.26446  0.010255
0.0517725	 0.251497 0.0131352  0.576913	-0.1 0.15  0.2	 0.003923 -0.832426  0.020146  -2.26848  0.030063   1.26026  0.010484
0.0527725	 0.250267 0.0135778  0.575719	-0.1 0.15  0.2	 0.004156 -0.834196  0.020886   -2.2717  0.031016   1.25604   0.01071
0.0537725	 0.249024 0.0140241  0.574515	-0.1 0.15  0.2	 0.004398 -0.835988  0.021637  -2.27496  0.031975    1.2518  0.010932
0.0547725	 0.247769 0.0144742  0.573302	-0.1 0.15  0.2	 0.004649 -0.837802  0.022399  -2.27826  0.032941   1.24754  0.011151
0.0561673	 0.246502 0.0149276  0.572079	-0.1 0.15  0.2	 0.004909 -0.839637  0.023172   -2.2816  0.033912   1.24327  0.011366
0.0571673	 0.245223 0.0153838  0.570849	-0.1 0.15  0.2	 0.005177 -0.841493  0.023955  -2.28498  0.034889   1.23898  0.011577
0.0581672	 0.243933 0.0158431  0.569609	-0.1 0.15  0.2	 0.005455 -0.843368  0.024748  -2.28839  0.035872   1.23467  0.011784
